,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
874,"Little Portugal, Trinity",43.64873123168945,-79.41783905029297,Trinity Bellwoods Arena,43.649269,-79.413509,Skating Rink
875,"Kennedy Park, Ionview, East Birchmount Park",43.72861099243164,-79.263671875,Giant Tiger,43.72744662939136,-79.26624035854763,Department Store
876,"Kennedy Park, Ionview, East Birchmount Park",43.72861099243164,-79.263671875,Tim Hortons,43.72689508691926,-79.26615692675114,Coffee Shop
877,"Kennedy Park, Ionview, East Birchmount Park",43.72861099243164,-79.263671875,Bros. CONVENIENCE,43.72778143829621,-79.26570835903846,Convenience Store
878,"Kennedy Park, Ionview, East Birchmount Park",43.72861099243164,-79.263671875,Tandy Leather,43.7269737868054,-79.26651349240451,Hobby Shop
879,"Kennedy Park, Ionview, East Birchmount Park",43.72861099243164,-79.263671875,Kennedy Station Passenger Pickup,43.73200926072711,-79.26453709017373,Bus Station
880,"Kennedy Park, Ionview, East Birchmount Park",43.72861099243164,-79.263671875,Gateway Newstands,43.7325102050885,-79.26385442345111,Convenience Store
881,"Kennedy Park, Ionview, East Birchmount Park",43.72861099243164,-79.263671875,Kennedy Subway/RT Station,43.73258189986914,-79.26343026387866,Metro Station
882,"Kennedy Park, Ionview, East Birchmount Park",43.72861099243164,-79.263671875,Don Montgomery Arena,43.732549046367076,-79.26165774437062,Hockey Arena
883,"Kennedy Park, Ionview, East Birchmount Park",43.72861099243164,-79.263671875,SRT - Moving Target,43.732974036277405,-79.26378835866568,Light Rail Station
884,"Kennedy Park, Ionview, East Birchmount Park",43.72861099243164,-79.263671875,Country Style,43.731632,-79.268184,Coffee Shop
885,Bayview Village,43.78102111816406,-79.38059997558594,Firoka Construction & Painting,43.779619,-79.380599,Construction & Landscaping
886,Bayview Village,43.78102111816406,-79.38059997558594,Forest Grove,43.77934077365666,-79.37932635258618,Trail
887,Bayview Village,43.78102111816406,-79.38059997558594,The Park,43.783171,-79.383108,Park
888,Bayview Village,43.78102111816406,-79.38059997558594,Royal Frenchies,43.77705901254385,-79.38242197036743,Dog Run
889,Downsview,43.73902893066406,-79.46732330322266,Toronto Downsview Airport (YZD),43.738882611749744,-79.47011109314882,Airport
890,Downsview,43.73902893066406,-79.46732330322266,Tim Hortons,43.73889029805241,-79.47224241624076,Coffee Shop
891,Downsview,43.73902893066406,-79.46732330322266,Main Cafeteria (Bombardier),43.73793098976079,-79.47114380227413,Food Court
892,Downsview,43.73902893066406,-79.46732330322266,First Class Realty Ltd,43.737133,-79.463298,Electronics Store
893,"The Danforth West, Riverdale",43.68375015258789,-79.35527801513672,Dairy Queen,43.68422322526124,-79.35706168413162,Ice Cream Shop
894,"The Danforth West, Riverdale",43.68375015258789,-79.35527801513672,Dollarama,43.686197,-79.355989,Discount Store
895,"The Danforth West, Riverdale",43.68375015258789,-79.35527801513672,Charles Sauriol Parkette,43.6852696798253,-79.35658838467079,Park
896,"The Danforth West, Riverdale",43.68375015258789,-79.35527801513672,Pottery & Broadview,43.683711647685726,-79.35710103015923,Intersection
897,"The Danforth West, Riverdale",43.68375015258789,-79.35527801513672,TTC Bus #8 Broadview,43.687100798112155,-79.35507779342595,Bus Line
898,"The Danforth West, Riverdale",43.68375015258789,-79.35527801513672,Sobeys Todmorden,43.684723,-79.356461,Grocery Store
899,"Toronto Dominion Centre, Design Exchange",43.64709854125977,-79.38153076171875,Equinox Bay Street,43.64809974034856,-79.37998869411526,Gym
900,"Toronto Dominion Centre, Design Exchange",43.64709854125977,-79.38153076171875,Canoe,43.647452066183476,-79.38132001815676,Restaurant
901,"Toronto Dominion Centre, Design Exchange",43.64709854125977,-79.38153076171875,Walrus Pub & Beer Hall,43.64737470920577,-79.37951515363918,Pub
902,"Toronto Dominion Centre, Design Exchange",43.64709854125977,-79.38153076171875,Pilot Coffee Roasters,43.648835391245896,-79.3809358125033,Coffee Shop
903,"Toronto Dominion Centre, Design Exchange",43.64709854125977,-79.38153076171875,The Fairmont Royal York,43.64544914616651,-79.3815076529019,Hotel
904,"Toronto Dominion Centre, Design Exchange",43.64709854125977,-79.38153076171875,Adelaide Club Toronto,43.64927944291712,-79.38192123284551,Gym / Fitness Center
905,"Toronto Dominion Centre, Design Exchange",43.64709854125977,-79.38153076171875,Brick Street Bakery,43.6488151631615,-79.38060468610949,Bakery
906,"Toronto Dominion Centre, Design Exchange",43.64709854125977,-79.38153076171875,Mos Mos Coffee,43.64815919753501,-79.37874450467258,Café
907,"Toronto Dominion Centre, Design Exchange",43.64709854125977,-79.38153076171875,DAVIDsTEA,43.64650585612388,-79.38014477491379,Tea Room
908,"Toronto Dominion Centre, Design Exchange",43.64709854125977,-79.38153076171875,Starbucks,43.646731,-79.383951,Coffee Shop
909,"Toronto Dominion Centre, Design Exchange",43.64709854125977,-79.38153076171875,Maman,43.64830873804684,-79.38225333898805,Café
910,"Toronto Dominion Centre, Design Exchange",43.64709854125977,-79.38153076171875,Dineen @CommerceCourt,43.648250543365556,-79.38012728220869,Coffee Shop
911,"Toronto Dominion Centre, Design Exchange",43.64709854125977,-79.38153076171875,Pilot Coffee Roasters,43.64501814464698,-79.3804150931199,Coffee Shop
912,"Toronto Dominion Centre, Design Exchange",43.64709854125977,-79.38153076171875,Design Exchange,43.64797219581623,-79.38010382588462,Art Gallery
913,"Toronto Dominion Centre, Design Exchange",43.64709854125977,-79.38153076171875,Chotto Matte,43.646473,-79.378782,Japanese Restaurant
914,"Toronto Dominion Centre, Design Exchange",43.64709854125977,-79.38153076171875,WVRST,43.64496809087762,-79.38137631843854,Beer Bar
915,"Toronto Dominion Centre, Design Exchange",43.64709854125977,-79.38153076171875,Cactus Club Cafe,43.6495520142626,-79.38167072512041,American Restaurant
916,"Toronto Dominion Centre, Design Exchange",43.64709854125977,-79.38153076171875,Pizzeria Libretto,43.64833354686235,-79.38511050184168,Pizza Place
917,"Toronto Dominion Centre, Design Exchange",43.64709854125977,-79.38153076171875,Olly Fresco's,43.646912231909276,-79.37959661696463,Deli / Bodega
918,"Toronto Dominion Centre, Design Exchange",43.64709854125977,-79.38153076171875,Petit Four Bakery,43.647743692587085,-79.37958814250598,Sandwich Place
919,"Toronto Dominion Centre, Design Exchange",43.64709854125977,-79.38153076171875,Hy's Steakhouse,43.649504756476944,-79.38291850488223,Steakhouse
920,"Toronto Dominion Centre, Design Exchange",43.64709854125977,-79.38153076171875,Union Pearson Express,43.64436200658875,-79.38319927907953,Train Station
921,"Toronto Dominion Centre, Design Exchange",43.64709854125977,-79.38153076171875,Hockey Hall Of Fame (Hockey Hall of Fame),43.646974451431056,-79.37732323942681,Museum
922,"Toronto Dominion Centre, Design Exchange",43.64709854125977,-79.38153076171875,Ki Modern Japanese + Bar,43.647223,-79.3793738,Japanese Restaurant
923,"Toronto Dominion Centre, Design Exchange",43.64709854125977,-79.38153076171875,Roy Thomson Hall,43.6465886970634,-79.38597899374354,Concert Hall
924,"Toronto Dominion Centre, Design Exchange",43.64709854125977,-79.38153076171875,The Keg Steakhouse + Bar - York Street,43.64998659318569,-79.38410336664538,Restaurant
925,"Toronto Dominion Centre, Design Exchange",43.64709854125977,-79.38153076171875,Balzac's Coffee,43.644372584148364,-79.38306470027423,Coffee Shop
926,"Toronto Dominion Centre, Design Exchange",43.64709854125977,-79.38153076171875,Café Plenty,43.6491179354577,-79.37831288380438,Café
927,"Toronto Dominion Centre, Design Exchange",43.64709854125977,-79.38153076171875,Starbucks,43.646799,-79.38069,Coffee Shop
928,"Toronto Dominion Centre, Design Exchange",43.64709854125977,-79.38153076171875,Movenpick Cafe,43.647686808930885,-79.3772953884033,Café
929,"Toronto Dominion Centre, Design Exchange",43.64709854125977,-79.38153076171875,Cafe Landwer,43.64875349932059,-79.3853673607289,Café
930,"Toronto Dominion Centre, Design Exchange",43.64709854125977,-79.38153076171875,Soho House Toronto,43.64873430659662,-79.38654117564838,Speakeasy
931,"Toronto Dominion Centre, Design Exchange",43.64709854125977,-79.38153076171875,John & Sons Oyster House,43.65065642537144,-79.38161285228475,Seafood Restaurant
932,"Toronto Dominion Centre, Design Exchange",43.64709854125977,-79.38153076171875,Toronto PATH System,43.64990340698978,-79.3830527039004,General Travel
933,"Toronto Dominion Centre, Design Exchange",43.64709854125977,-79.38153076171875,Dineen Coffee,43.650497,-79.378765,Café
934,"Toronto Dominion Centre, Design Exchange",43.64709854125977,-79.38153076171875,Scotiabank Arena,43.64344617535107,-79.37903988889991,Basketball Stadium
935,"Toronto Dominion Centre, Design Exchange",43.64709854125977,-79.38153076171875,Buster's Sea Cove,43.64777410584289,-79.37918080262172,Seafood Restaurant
936,"Toronto Dominion Centre, Design Exchange",43.64709854125977,-79.38153076171875,Beerbistro,43.64941904378835,-79.37723726034164,Gastropub
937,"Toronto Dominion Centre, Design Exchange",43.64709854125977,-79.38153076171875,Craft Beer Market,43.6498722789121,-79.37839828995996,Beer Bar
938,"Toronto Dominion Centre, Design Exchange",43.64709854125977,-79.38153076171875,Shangri-La Toronto,43.64912919417502,-79.3865566853963,Hotel
939,"Toronto Dominion Centre, Design Exchange",43.64709854125977,-79.38153076171875,iQ Food Co,43.642851,-79.382081,Salad Place
940,"Toronto Dominion Centre, Design Exchange",43.64709854125977,-79.38153076171875,Maple Leaf Square,43.64292522840183,-79.38089182467687,Plaza
941,"Toronto Dominion Centre, Design Exchange",43.64709854125977,-79.38153076171875,deKEFIR,43.65043319523819,-79.37939324949957,Ice Cream Shop
942,"Toronto Dominion Centre, Design Exchange",43.64709854125977,-79.38153076171875,Tim Hortons,43.646255967524645,-79.37957346439356,Coffee Shop
943,"Toronto Dominion Centre, Design Exchange",43.64709854125977,-79.38153076171875,The Ritz-Carlton,43.645330157595886,-79.38708901405334,Hotel
944,"Toronto Dominion Centre, Design Exchange",43.64709854125977,-79.38153076171875,Real Sports Apparel,43.64285984835777,-79.38018363195047,Sporting Goods Shop
945,"Toronto Dominion Centre, Design Exchange",43.64709854125977,-79.38153076171875,TELUS,43.64331243103257,-79.38099939294844,IT Services
946,"Toronto Dominion Centre, Design Exchange",43.64709854125977,-79.38153076171875,John & Sons Oyster House,43.65060229830571,-79.38155510682869,Seafood Restaurant
947,"Toronto Dominion Centre, Design Exchange",43.64709854125977,-79.38153076171875,Rosalinda,43.650252483069295,-79.38515575620075,Vegetarian / Vegan Restaurant
948,"Toronto Dominion Centre, Design Exchange",43.64709854125977,-79.38153076171875,The National Club,43.64934259283233,-79.3805735731846,Wine Bar
949,"Toronto Dominion Centre, Design Exchange",43.64709854125977,-79.38153076171875,Le Germain Hotel,43.64312502979691,-79.38091770864038,Hotel
950,"Toronto Dominion Centre, Design Exchange",43.64709854125977,-79.38153076171875,TOCA,43.64543117726125,-79.38705858895491,Italian Restaurant
951,"Toronto Dominion Centre, Design Exchange",43.64709854125977,-79.38153076171875,The Chase,43.650951982093595,-79.37942201983014,New American Restaurant
952,"Toronto Dominion Centre, Design Exchange",43.64709854125977,-79.38153076171875,Garrison Bespoke,43.648102,-79.376334,Tailor Shop
953,"Toronto Dominion Centre, Design Exchange",43.64709854125977,-79.38153076171875,Spa My Blend by Clarins,43.645359,-79.387128,Spa
954,"Toronto Dominion Centre, Design Exchange",43.64709854125977,-79.38153076171875,Boxcar Social Temperance,43.65055725249405,-79.38195634640063,Bar
955,"Toronto Dominion Centre, Design Exchange",43.64709854125977,-79.38153076171875,Starbucks,43.647261,-79.378599,Coffee Shop
956,"Toronto Dominion Centre, Design Exchange",43.64709854125977,-79.38153076171875,Meridian Hall,43.646292124205594,-79.37602179505662,Concert Hall
957,"Toronto Dominion Centre, Design Exchange",43.64709854125977,-79.38153076171875,Air Canada Club,43.643224100030416,-79.37915938219528,Lounge
958,"Toronto Dominion Centre, Design Exchange",43.64709854125977,-79.38153076171875,DAVIDsTEA,43.650546552943766,-79.38338493349875,Tea Room
959,"Toronto Dominion Centre, Design Exchange",43.64709854125977,-79.38153076171875,One King West Hotel & Residence,43.6491395,-79.3778763,Hotel
960,"Toronto Dominion Centre, Design Exchange",43.64709854125977,-79.38153076171875,Brookfield Place,43.646790641203026,-79.37876938530562,Shopping Mall
961,"Toronto Dominion Centre, Design Exchange",43.64709854125977,-79.38153076171875,Royal Alexandra Theatre,43.647255,-79.38753,Theater
962,"Toronto Dominion Centre, Design Exchange",43.64709854125977,-79.38153076171875,Bulldog On The Block,43.65065218852629,-79.38414092873634,Coffee Shop
963,"Toronto Dominion Centre, Design Exchange",43.64709854125977,-79.38153076171875,The Adelaide Hotel Toronto,43.6498312,-79.3801639,Hotel
964,"Toronto Dominion Centre, Design Exchange",43.64709854125977,-79.38153076171875,Biff's Bistro,43.647084825125084,-79.37634231908494,French Restaurant
965,"Toronto Dominion Centre, Design Exchange",43.64709854125977,-79.38153076171875,iQ Food Co,43.64748168603231,-79.37910417362639,Fast Food Restaurant
966,"Toronto Dominion Centre, Design Exchange",43.64709854125977,-79.38153076171875,Cosmopolitan Toronto Centre Hotel & Spa,43.64906432957466,-79.37759759701125,Hotel
967,"Toronto Dominion Centre, Design Exchange",43.64709854125977,-79.38153076171875,Delta Toronto Club Lounge,43.64308454373067,-79.38388489051405,Roof Deck
968,"Toronto Dominion Centre, Design Exchange",43.64709854125977,-79.38153076171875,M Square Coffee Co,43.65121797253777,-79.38355459932247,Coffee Shop
969,"Toronto Dominion Centre, Design Exchange",43.64709854125977,-79.38153076171875,Estiatorio Volos,43.65032912559998,-79.38453301297716,Greek Restaurant
970,"Toronto Dominion Centre, Design Exchange",43.64709854125977,-79.38153076171875,Jump,43.64814738516352,-79.37875242540652,American Restaurant
971,"Toronto Dominion Centre, Design Exchange",43.64709854125977,-79.38153076171875,Assembly Chef's Hall,43.650578865093934,-79.3834119303614,Food Court
972,"Toronto Dominion Centre, Design Exchange",43.64709854125977,-79.38153076171875,Victoria's Restaurant,43.64929834396347,-79.37643067251867,Restaurant
973,"Toronto Dominion Centre, Design Exchange",43.64709854125977,-79.38153076171875,Hilton,43.6499459,-79.385479,Hotel
974,"Toronto Dominion Centre, Design Exchange",43.64709854125977,-79.38153076171875,Z-Teca Gourmet Burritos,43.6480141803431,-79.37911924716222,Burrito Place
975,"Toronto Dominion Centre, Design Exchange",43.64709854125977,-79.38153076171875,The Gabardine,43.65098801064232,-79.38122513218154,American Restaurant
976,"Toronto Dominion Centre, Design Exchange",43.64709854125977,-79.38153076171875,Starbucks,43.64621307149554,-79.37908847368506,Coffee Shop
977,"Toronto Dominion Centre, Design Exchange",43.64709854125977,-79.38153076171875,Irish Embassy,43.647918499361516,-79.37727345157903,Irish Pub
978,"Toronto Dominion Centre, Design Exchange",43.64709854125977,-79.38153076171875,Ninki Izakaya,43.65022782352305,-79.38486260004564,Japanese Restaurant
979,"Toronto Dominion Centre, Design Exchange",43.64709854125977,-79.38153076171875,Sweet Lulu,43.65055650489936,-79.38117543224395,Asian Restaurant
980,"Toronto Dominion Centre, Design Exchange",43.64709854125977,-79.38153076171875,Tachi,43.65059603893127,-79.38339613055128,Sushi Restaurant
981,"Toronto Dominion Centre, Design Exchange",43.64709854125977,-79.38153076171875,Brooks Brothers,43.646852351216,-79.37944665991276,Clothing Store
982,"Toronto Dominion Centre, Design Exchange",43.64709854125977,-79.38153076171875,John Allans,43.651446635211904,-79.38135389611388,Salon / Barbershop
983,"Toronto Dominion Centre, Design Exchange",43.64709854125977,-79.38153076171875,Ruth's Chris Steak House,43.6499174,-79.3857238,Steakhouse
984,"Toronto Dominion Centre, Design Exchange",43.64709854125977,-79.38153076171875,Mercatto,43.6502431921682,-79.38081989149896,Italian Restaurant
985,"Toronto Dominion Centre, Design Exchange",43.64709854125977,-79.38153076171875,Szechuan Express,43.6469728132212,-79.37954884053248,Chinese Restaurant
986,"Toronto Dominion Centre, Design Exchange",43.64709854125977,-79.38153076171875,Fast Fresh Foods,43.647707960663595,-79.3795487376397,Salad Place
987,"Toronto Dominion Centre, Design Exchange",43.64709854125977,-79.38153076171875,Toronto Maple Leafs Hockey Club,43.645786474455754,-79.37980311832982,General Entertainment
988,"Toronto Dominion Centre, Design Exchange",43.64709854125977,-79.38153076171875,Over Easy,43.64807704204346,-79.37759871575396,Breakfast Spot
